customer_id,frequency,monetary,recency,R,F,M,segment,name,country,age
14242,2,94.46000000000001,1274,2,3,2,Risk Altında,Samuel Vasquez,ES,38
14244,2,356.94,480,4,3,4,Sadık,Peggy Mercado,ES,71
14245,2,35.269999999999996,694,3,3,1,Sadık,George Singh,US,63
14246,1,27.69,1543,1,1,1,Kayıp,Kristina Mcgee,IN,32
14247,1,224.97,1597,1,1,3,Kayıp,Brad Cole,US,74
14248,2,374.79,1352,1,3,4,Risk Altında,Mr. Michael Garrett,DE,75
14249,3,130.15,217,5,4,2,Şampiyon,Kenneth Rogers,IN,55
14250,1,159.77,44,5,1,3,Yeni,Shannon Allen,BR,19
14251,2,25.689999999999998,914,2,3,1,Risk Altında,Steven Byrd,SG,20
14253,2,610.8,310,4,3,5,Sadık,April Howard,GB,60
14254,1,188.28,408,4,1,3,Yeni,Diane Moody,JP,48
14255,2,62.84,323,4,3,1,Sadık,Darrell Thompson,PL,48
14256,2,71.59,399,4,3,1,Sadık,Caitlin Pineda,JP,55
14257,4,438.14,462,4,4,5,Şampiyon,Shannon Moore,FR,61
14258,1,32.22,741,3,1,1,Potansiyel,Jim Wilcox,AE,40
14259,1,118.56,1541,1,1,2,Kayıp,Natasha Lewis MD,US,71
14260,1,182.1,206,5,1,3,Yeni,Wendy Ruiz,JP,28
14261,1,48.38,1517,1,1,1,Kayıp,Joseph Moore,AU,39
14262,4,204.4,93,5,4,3,Şampiyon,Nicole Smith,BR,37
14263,3,670.7,163,5,4,5,Şampiyon,Thomas Shepherd,DE,66
14264,1,104.46,1696,1,1,2,Kayıp,Laura Arnold,AU,70
14265,3,356.51,301,4,4,4,Şampiyon,Tony Smith,BR,19
14266,2,368.24,1060,2,3,4,Risk Altında,Melissa Rodriguez,ES,75
14267,1,129.65,2034,1,1,2,Kayıp,Daniel Fischer,SG,29
14269,2,758.48,1235,2,3,5,Risk Altında,Steven Rodriguez,GB,41
14270,2,223.72000000000003,761,3,3,3,Sadık,Sarah Dominguez,SG,52
14271,1,816.43,1722,1,1,5,Kayıp,Latoya Booker,NL,30
14272,1,4.86,1569,1,1,1,Kayıp,Barry Zimmerman,ES,41
14274,1,128.09,1063,2,1,2,Kayıp,Jason Burnett,JP,42
14278,3,76.89,104,5,4,2,Şampiyon,Michael Mason,JP,35
14279,4,1045.2,391,4,4,5,Şampiyon,Terri Donaldson,GB,62
14280,2,134.51999999999998,1152,2,3,2,Risk Altında,John Clarke,US,26
14281,1,41.74,1464,1,1,1,Kayıp,Lori Hill,DE,50
14283,4,975.86,10,5,4,5,Şampiyon,Robert Hodges,ES,70
14289,3,82.71,515,3,4,2,Sadık,Gregory Smith,SG,31
14290,1,56.23,1709,1,1,1,Kayıp,Latoya Hodge,DE,68
14291,2,376.51,1464,1,3,4,Risk Altında,Melissa Watkins,AU,42
14292,1,347.63,1403,1,1,4,Kayıp,Amanda Peters,ES,26
14293,4,579.14,391,4,4,5,Şampiyon,Steve Cummings,JP,34
14294,1,40.23,1490,1,1,1,Kayıp,Jessica Rodriguez,MX,27
14295,2,178.55,418,4,3,3,Sadık,Jason Santos,AU,20
14296,1,158.96,1851,1,1,3,Kayıp,Aaron Miller,DE,20
14297,1,20.11,442,4,1,1,Yeni,Casey Vega,AU,51
14298,3,335.04,1241,2,4,4,Risk Altında,Jon Harrison,DE,55
14299,4,747.96,449,4,4,5,Şampiyon,Jonathan Watts,SG,56
14301,3,932.1600000000001,76,5,4,5,Şampiyon,Spencer Ramirez,US,67
14304,3,190.29999999999998,916,2,4,3,Risk Altında,Nicholas Henry,DE,56
14305,2,229.20000000000002,720,3,3,3,Sadık,Jorge Hurst MD,ES,29
14306,1,28.32,57,5,1,1,Yeni,Kelsey Sanchez,MX,59
14308,2,430.65999999999997,1057,2,3,5,Risk Altında,Susan Johnson,US,46
14309,1,72.59,1321,2,1,1,Kayıp,Nicholas May,IN,61
14311,2,612.21,1466,1,3,5,Risk Altında,Linda Cervantes,US,62
14312,2,58.7,424,4,3,1,Sadık,Misty Benson,IN,66
14313,1,89.84,2042,1,1,2,Kayıp,Sarah Foley,GB,66
14315,6,799.6,291,4,4,5,Şampiyon,Samantha Keller,US,58
14317,1,196.6,1267,2,1,3,Kayıp,Christopher Ramirez,AU,71
14318,3,371.75,35,5,4,4,Şampiyon,Andrew Benson,JP,18
14319,2,154.70999999999998,72,5,3,3,Sadık,James Grimes,IN,42
14320,4,132.1,420,4,4,2,Şampiyon,Kristy Bates,DE,22
14321,2,243.62,246,4,3,3,Sadık,Troy Garcia,US,70
14322,2,256.32,96,5,3,3,Sadık,Cindy Nolan,DE,57
14323,4,526.4,476,4,4,5,Şampiyon,Larry Salas,BR,24
14324,3,709.2199999999999,982,2,4,5,Risk Altında,James Aguilar,DE,74
14325,3,171.74,661,3,4,3,Sadık,Jean Smith,JP,75
14326,3,841.5899999999999,532,3,4,5,Sadık,Dr. Luke Wilkins,US,26
14327,1,5.47,1289,2,1,1,Kayıp,Michael Campos,AU,54
14328,1,561.16,1830,1,1,5,Kayıp,Scott Chambers,CA,46
14329,1,111.28,449,4,1,2,Yeni,Sheri Wilson,AU,54
14330,1,21.35,1051,2,1,1,Kayıp,Brandi Johnson,NL,32
14331,1,23.63,805,3,1,1,Potansiyel,Brandon Alvarez,MX,57
14332,2,211.45000000000002,324,4,3,3,Sadık,Randy Lewis MD,FR,45
14333,3,168.93,717,3,4,3,Sadık,Kimberly Kim,GB,59
14334,1,99.76,1027,2,1,2,Kayıp,Lori Zhang,US,35
14335,1,104.36,1762,1,1,2,Kayıp,Jason Walsh,US,38
14336,1,413.39,2096,1,1,4,Kayıp,Jose Brown,US,62
14337,4,172.45,87,5,4,3,Şampiyon,Jordan Horton,BR,57
14338,1,116.25,1986,1,1,2,Kayıp,Eric Brown,DE,19
14339,2,241.02,1177,2,3,3,Risk Altında,Karen Tran,BR,71
14340,3,322.07,609,3,4,4,Sadık,Rodney Dunn,JP,50
14341,4,258.68,514,3,4,4,Sadık,Tammie Hall,CA,70
14342,1,25.98,1745,1,1,1,Kayıp,Karen White,NL,63
14343,3,170.62,76,5,4,3,Şampiyon,Chris Rush,FR,58
14344,1,669.98,1265,2,1,5,Kayıp,Anna Jones,US,60
14345,3,172.97000000000003,293,4,4,3,Şampiyon,Sara Martin,ZA,45
14347,2,278.78999999999996,77,5,3,4,Sadık,Roy Clark,JP,18
14348,4,609.76,140,5,4,5,Şampiyon,Shannon Holland,IN,50
14349,1,94.68,2107,1,1,2,Kayıp,Philip Brown,IN,54
14350,1,623.17,1066,2,1,5,Kayıp,Christopher King,DE,26
14351,2,63.84,203,5,3,1,Sadık,Anthony Pope,SG,29
14352,2,187.23999999999998,1688,1,3,3,Risk Altında,Robert Smith,IN,41
14353,1,529.97,592,3,1,5,Potansiyel,Carrie Bowen,SE,50
14354,3,729.5799999999999,345,4,4,5,Şampiyon,Kevin Douglas,US,63
14356,2,469.92999999999995,942,2,3,5,Risk Altında,Kyle Rodriguez,US,41
14357,2,425.79999999999995,80,5,3,4,Sadık,Stephanie Adams,US,55
14358,3,189.94,75,5,4,3,Şampiyon,Roger Rubio,BR,25
14359,3,396.1,595,3,4,4,Sadık,Christopher Williams,GB,45
14360,1,264.0,134,5,1,4,Yeni,Sheri Sanchez,NL,23
14361,1,41.61,1521,1,1,1,Kayıp,Mary Torres,US,68
14362,1,34.57,873,2,1,1,Kayıp,Mathew Bartlett,FR,32
14363,5,529.6800000000001,504,3,4,5,Sadık,April Hansen,SG,74
14364,1,5.73,1991,1,1,1,Kayıp,James Chavez,DE,67
14365,4,495.1,870,2,4,5,Risk Altında,Brandi Smith,ZA,23
14366,3,296.48,904,2,4,4,Risk Altında,Gregory Hays,CA,58
14367,1,105.32,239,4,1,2,Yeni,Amy Boone,ES,35
14368,2,236.46,1162,2,3,3,Risk Altında,Annette Graham,AU,25
14369,1,4.95,518,3,1,1,Potansiyel,Evan Lewis,DE,59
14370,1,38.13,1249,2,1,1,Kayıp,Sean Harrison,SE,33
14371,2,429.27,99,5,3,4,Sadık,Mrs. Michelle Berry DDS,FR,59
14372,2,212.52,457,4,3,3,Sadık,Jennifer Franklin,BR,72
14374,2,187.59,1112,2,3,3,Risk Altında,Michael Wright,DE,71
14375,2,284.15999999999997,73,5,3,4,Sadık,Denise Johnson,DE,43
14376,4,830.7500000000001,105,5,4,5,Şampiyon,Joy Dickerson,US,57
14377,2,316.77,482,4,3,4,Sadık,Natalie Hill,US,53
14378,3,160.28,363,4,4,3,Şampiyon,Anthony Johnson,AE,25
14379,4,343.32000000000005,207,5,4,4,Şampiyon,Michele Colon,ES,31
14380,2,307.69,130,5,3,4,Sadık,Rebecca Garrett,AU,26
14381,1,54.63,1196,2,1,1,Kayıp,Virginia Summers,IN,20
14382,4,703.67,33,5,4,5,Şampiyon,Timothy Castaneda,SG,31
14383,3,874.26,167,5,4,5,Şampiyon,Kevin Reyes,US,46
14384,1,70.0,1823,1,1,1,Kayıp,Michael Ryan,SG,54
14385,3,442.15000000000003,662,3,4,5,Sadık,Cynthia Macdonald,US,27
14387,1,91.5,1728,1,1,2,Kayıp,Erin White,BR,41
14388,2,262.46,284,4,3,4,Sadık,Taylor Norton DDS,FR,43
14391,2,217.69,497,3,3,3,Sadık,Joshua Johnson,IN,48
14392,1,81.58,1635,1,1,2,Kayıp,Mark Bauer,DE,58
14393,1,80.47,472,4,1,2,Yeni,Matthew Perez,BR,19
14394,1,72.44,836,3,1,1,Potansiyel,Christopher Garcia,JP,44
14395,2,236.91000000000003,689,3,3,3,Sadık,Dale Turner,BR,46
14396,1,128.97,738,3,1,2,Potansiyel,Steven Cox,NL,37
14397,3,137.17000000000002,289,4,4,2,Şampiyon,Cynthia Beck,PL,65
14398,1,70.45,1178,2,1,1,Kayıp,Anna Copeland,IN,22
14399,1,394.69,1064,2,1,4,Kayıp,Lisa Duncan,DE,18
14400,2,965.0600000000001,564,3,3,5,Sadık,Ann Goodman,ZA,19
14401,1,19.48,723,3,1,1,Potansiyel,Karen Alvarado,MX,52
14402,1,225.3,897,2,1,3,Kayıp,Dr. Albert Patterson,US,42
14403,1,70.45,2060,1,1,1,Kayıp,Tracey Myers,AE,44
14404,2,128.15,1202,2,3,2,Risk Altında,Daniel Stark,AE,67
14405,1,142.41,146,5,1,2,Yeni,Alan Richard,GB,18
14406,1,89.22,212,5,1,2,Yeni,Robert Dalton,US,40
14407,3,346.98,872,2,4,4,Risk Altında,James Meyers,NL,21
14408,4,273.54,372,4,4,4,Şampiyon,Raymond Tucker,DE,41
14409,2,276.82,1233,2,3,4,Risk Altında,Gregory Aguilar,NL,33
14410,1,30.52,854,2,1,1,Kayıp,Bill Gilmore,NL,47
14411,1,384.44,775,3,1,4,Potansiyel,Rebecca Rodriguez,MX,25
14412,4,729.45,513,3,4,5,Sadık,David Campbell,FR,63
14413,1,80.2,1393,1,1,2,Kayıp,Daniel George,NL,49
14414,2,133.51,790,3,3,2,Sadık,John Moran,AU,39
14415,1,64.56,147,5,1,1,Yeni,Vanessa Torres,DE,47
14416,2,144.76,252,4,3,2,Sadık,Sonya Moore DVM,AU,54
14417,2,160.63,353,4,3,3,Sadık,Sarah Smith,SG,73
14418,3,73.17,71,5,4,1,Şampiyon,Dustin Carter,US,32
14419,2,263.65999999999997,169,5,3,4,Sadık,Christina Snow,US,67
14420,1,39.44,386,4,1,1,Yeni,Chad Oneill,IN,44
14421,3,796.04,770,3,4,5,Sadık,Tammy Adams,SG,68
14422,1,421.75,1119,2,1,4,Kayıp,Stephanie Griffin,PL,31
14424,3,453.69,131,5,4,5,Şampiyon,Eileen Lopez,US,69
14425,2,314.38,874,2,3,4,Risk Altında,Connie Dickerson,FR,58
14426,1,84.4,976,2,1,2,Kayıp,Glenn Park,US,39
14427,2,62.05,523,3,3,1,Sadık,Harold Stuart,US,64
14429,1,8.79,402,4,1,1,Yeni,John Perez,US,64
14431,3,319.23999999999995,192,5,4,4,Şampiyon,Steven Benson,AE,75
14432,2,118.78,511,3,3,2,Sadık,Jean Brown,BR,31
14433,2,296.87,224,4,3,4,Sadık,Cynthia Burns,MX,27
14434,1,55.94,1123,2,1,1,Kayıp,Karen Hoffman,FR,23
14435,2,98.25999999999999,1074,2,3,2,Risk Altında,Ms. Maria Walker,US,37
14436,3,288.65,304,4,4,4,Şampiyon,Connor Brown,US,32
14437,3,528.75,277,4,4,5,Şampiyon,Susan Beasley,SG,46
14438,3,594.71,413,4,4,5,Şampiyon,Michael Chaney,US,67
14439,4,1004.0699999999999,25,5,4,5,Şampiyon,Sharon Harris,US,37
14440,4,1139.53,524,3,4,5,Sadık,Miss Mary Simmons,DE,20
14441,3,298.83000000000004,2042,1,4,4,Risk Altında,Carol Martin MD,CA,19
14442,1,120.63,1434,1,1,2,Kayıp,Lisa Bell,IN,60
14444,1,44.44,939,2,1,1,Kayıp,Jeremy Adams,AE,58
14445,2,152.29,1127,2,3,3,Risk Altında,Jacqueline Greene,GB,31
14447,2,233.32000000000002,66,5,3,3,Sadık,Victoria Ruiz,DE,41
14448,2,55.34,1303,2,3,1,Risk Altında,Raymond Blevins,FR,65
14449,1,13.71,849,3,1,1,Potansiyel,Robert Hernandez,AE,37
14451,1,79.45,35,5,1,2,Yeni,Jennifer Williams,SG,59
14452,1,462.34,1912,1,1,5,Kayıp,Susan Hess,US,69
14453,1,44.46,2074,1,1,1,Kayıp,Jared Montgomery,SE,52
14455,2,261.0,1638,1,3,4,Risk Altında,Ricky Keller,NL,19
14456,3,365.74,953,2,4,4,Risk Altında,Troy Black,NL,48
14457,1,11.3,1417,1,1,1,Kayıp,Kristen Rojas,US,73
14458,1,10.97,1112,2,1,1,Kayıp,Douglas Rivera,IN,19
14459,3,210.44,51,5,4,3,Şampiyon,Chelsea Johnson,MX,59
14461,1,6.72,1678,1,1,1,Kayıp,Robert Lane,NL,27
14462,1,39.95,1001,2,1,1,Kayıp,Dr. Bruce Miller,US,56
14464,3,626.02,472,4,4,5,Şampiyon,Jason Gould,DE,27
14465,1,87.84,1497,1,1,2,Kayıp,Leslie Mitchell,GB,68
14466,2,333.28,994,2,3,4,Risk Altında,John Morales,ES,35
14469,1,74.58,1236,2,1,2,Kayıp,Matthew Williams,IN,30
14470,4,557.05,211,5,4,5,Şampiyon,Kelly Johnson,GB,54
14472,1,84.43,1954,1,1,2,Kayıp,Brandon Richmond,US,54
14473,2,295.94,1889,1,3,4,Risk Altında,Tina Guerrero,MX,61
14474,2,280.22,1612,1,3,4,Risk Altında,Robert Powell,MX,70
14477,1,10.17,208,5,1,1,Yeni,David Baker,US,26
14478,6,445.18,102,5,4,5,Şampiyon,Molly Powell,CA,39
14479,1,127.31,968,2,1,2,Kayıp,Laurie Todd,BR,73
14481,2,272.88,855,2,3,4,Risk Altında,Ronald Allen,BR,36
14482,2,77.84,995,2,3,2,Risk Altında,Nicholas Rice,ES,33
14483,2,86.55,806,3,3,2,Sadık,Dr. Ashley Brooks,SE,19
14484,2,340.63,69,5,3,4,Sadık,Ryan Mueller,AU,20
14485,4,167.77,152,5,4,3,Şampiyon,Joseph Wheeler,JP,71
14486,3,113.77,605,3,4,2,Sadık,Connie Robinson,US,64
14489,2,428.82,794,3,3,4,Sadık,John Parker,BR,23
14490,3,192.33999999999997,255,4,4,3,Şampiyon,Shelley Bryant,US,36
14491,1,335.98,1972,1,1,4,Kayıp,Tracy Berry,MX,75
14492,1,232.67,244,4,1,3,Yeni,Ashley Meyer,DE,28
14493,1,391.14,828,3,1,4,Potansiyel,Catherine Thomas,NL,50
14494,3,216.57999999999998,503,3,4,3,Sadık,John Johnson,FR,39
14495,1,1924.76,294,4,1,5,Yeni,Jessica Romero,GB,59
14498,2,290.37,774,3,3,4,Sadık,Tim Mahoney,SG,75
14499,2,167.1,1906,1,3,3,Risk Altında,Jasmine Gonzalez,FR,72
14500,2,156.47,197,5,3,3,Sadık,Kyle Ortiz,FR,25
14501,3,306.64,573,3,4,4,Sadık,Michele Hunt MD,CA,28
14502,3,219.25,1091,2,4,3,Risk Altında,Gary Ashley,US,58
14503,2,137.07,735,3,3,2,Sadık,Mary Kennedy,ZA,58
14504,1,7.12,1634,1,1,1,Kayıp,Timothy Jordan,US,39
14507,1,183.26,1813,1,1,3,Kayıp,Samantha Thompson,IN,42
14508,1,58.5,401,4,1,1,Yeni,Judith Nguyen,CA,64
14509,2,723.5799999999999,877,2,3,5,Risk Altında,James Williams,GB,25
14512,2,137.38,198,5,3,2,Sadık,Nathan Tran,PL,49
14513,1,144.6,1591,1,1,2,Kayıp,Marc Dean,SG,56
14515,1,61.13,1406,1,1,1,Kayıp,Laura Snyder,GB,54
14516,1,17.37,1884,1,1,1,Kayıp,Veronica Martin,US,68
14517,2,148.37,1175,2,3,2,Risk Altında,Lisa Scott,CA,22
14518,2,93.28,933,2,3,2,Risk Altında,John Sanchez,GB,29
14519,1,23.56,363,4,1,1,Yeni,Sandy Murphy,DE,63
14520,2,125.16999999999999,358,4,3,2,Sadık,Sean Lee,JP,23
14521,1,53.79,2037,1,1,1,Kayıp,Madison Jackson,JP,75
14522,1,270.26,1665,1,1,4,Kayıp,Tamara Mccoy,US,41
14524,1,61.33,39,5,1,1,Yeni,Jose Little,BR,25
14525,3,162.13,695,3,4,3,Sadık,Tara Williams,PL,21
14526,2,172.13,13,5,3,3,Sadık,Jerome Parker,FR,55
14527,2,104.12,907,2,3,2,Risk Altında,Robert Harris,US,23
14528,3,298.67,75,5,4,4,Şampiyon,Terry Gibson,SE,73
14529,1,202.98,844,3,1,3,Potansiyel,Melanie Hammond,DE,67
14530,2,681.36,157,5,3,5,Sadık,Michael Gonzales,AU,22
14532,1,54.94,1382,1,1,1,Kayıp,Todd Ramirez,AE,56
14533,2,329.91999999999996,1279,2,3,4,Risk Altında,Kristina Martinez,AU,60
14535,1,275.74,1520,1,1,4,Kayıp,Stephanie Bailey,FR,36
14536,1,8.25,1292,2,1,1,Kayıp,Kathleen Watson,MX,46
14537,1,103.79,408,4,1,2,Yeni,Sara Hall,US,46
14538,2,69.26,749,3,3,1,Sadık,Edgar Long MD,IN,51
14539,3,612.78,930,2,4,5,Risk Altında,Kaylee Reese,GB,25
14540,6,1426.9599999999998,28,5,4,5,Şampiyon,Michelle Love,GB,49
14541,4,240.01999999999998,519,3,4,3,Sadık,Samantha Christensen,ES,52
14542,3,276.14000000000004,618,3,4,4,Sadık,Paula Williams,AE,69
14544,3,453.0,618,3,4,5,Sadık,Brian Yang,NL,40
14545,2,136.51,315,4,3,2,Sadık,Julie Martin,GB,57
14547,3,283.74,726,3,4,4,Sadık,Ann Jackson,DE,37
14549,4,787.99,566,3,4,5,Sadık,Jonathan Martinez,NL,54
14550,2,308.71000000000004,1276,2,3,4,Risk Altında,Andrew Hoffman,NL,24
14551,1,48.47,1948,1,1,1,Kayıp,Thomas Thompson,IN,20
14552,2,360.84000000000003,1089,2,3,4,Risk Altında,Kristine Hall,FR,74
14553,3,378.15,1633,1,4,4,Risk Altında,Justin Austin,BR,31
14554,2,349.96000000000004,1543,1,3,4,Risk Altında,Carrie Garcia,US,67
14555,2,311.20000000000005,142,5,3,4,Sadık,Gabriel Murphy,CA,63
14556,2,181.51,399,4,3,3,Sadık,Sonya Payne,BR,33
14557,1,37.53,1050,2,1,1,Kayıp,Brooke Kim,MX,41
14558,2,93.92,1098,2,3,2,Risk Altında,David Bauer,DE,65
14559,3,636.61,377,4,4,5,Şampiyon,Jerry Cuevas,US,18
14561,2,118.77,1814,1,3,2,Risk Altında,Shannon Horne,US,28
14562,5,450.21,93,5,4,5,Şampiyon,Alicia Davis,US,28
14563,2,139.87,3,5,3,2,Sadık,Linda Oneal,ZA,61
14564,1,19.65,1933,1,1,1,Kayıp,Andrew Shepherd,AE,41
14565,3,618.53,500,3,4,5,Sadık,Brittany Mills,BR,72
14566,1,77.63,206,5,1,2,Yeni,Timothy Terry,DE,34
14568,2,168.94,1004,2,3,3,Risk Altında,Carmen Campbell,ES,20
14569,1,186.63,1014,2,1,3,Kayıp,Felicia Beck,DE,20
14570,2,127.18,1615,1,3,2,Risk Altında,Marco Gordon,CA,47
14571,1,49.21,308,4,1,1,Yeni,Tom Cruz,NL,52
14572,3,337.32,1358,1,4,4,Risk Altında,Stephen Prince,PL,24
14573,4,363.01,353,4,4,4,Şampiyon,Scott Davis,US,60
14574,1,30.5,1287,2,1,1,Kayıp,Paula Baker,SG,57
14575,2,392.73,267,4,3,4,Sadık,Michael Walker,JP,68
14576,1,58.66,865,2,1,1,Kayıp,John Bowman,DE,57
14577,1,110.79,211,5,1,2,Yeni,Casey Hernandez,AU,38
14578,2,426.67,107,5,3,4,Sadık,Brian Perez,US,43
14579,1,134.06,1954,1,1,2,Kayıp,Kerri Campbell,BR,65
14580,2,91.9,471,4,3,2,Sadık,Samantha Buck,SG,18
14585,1,90.38,1821,1,1,2,Kayıp,Nicole Gomez,US,38
14586,1,112.38,1388,1,1,2,Kayıp,Jeffrey Munoz,US,69
14587,2,123.5,1354,1,3,2,Risk Altında,Gina Thompson,BR,34
14589,1,81.88,2013,1,1,2,Kayıp,Edward Shepherd,IN,58
14590,1,78.14,963,2,1,2,Kayıp,Kelly Alvarez,IN,58
14591,3,849.65,520,3,4,5,Sadık,Tyler Bailey,NL,44
14592,2,310.75,858,2,3,4,Risk Altında,Michelle Little,ES,67
14594,2,258.2,9,5,3,4,Sadık,Andre Taylor,DE,22
14595,1,119.58,67,5,1,2,Yeni,Brianna Young,IN,33
14596,2,207.97,366,4,3,3,Sadık,Martin Sanchez,NL,39
14597,1,253.72,1716,1,1,3,Kayıp,Melanie Johnson,MX,41
14598,2,308.85,829,3,3,4,Sadık,Brett Fisher,DE,50
14599,2,207.17999999999998,273,4,3,3,Sadık,Craig Rodgers,DE,21
14600,4,649.8,442,4,4,5,Şampiyon,James Avila,IN,54
14601,1,209.55,1187,2,1,3,Kayıp,Paula Miller,SE,73
14602,1,58.84,1704,1,1,1,Kayıp,Tiffany Gonzalez,ES,24
14603,1,77.3,149,5,1,2,Yeni,Don Gill,US,33
14604,3,722.19,541,3,4,5,Sadık,Theresa Gonzales,FR,30
14606,2,165.11,435,4,3,3,Sadık,Sheila Winters,AU,37
14607,1,83.38,668,3,1,2,Potansiyel,Debbie Stewart,IN,33
14608,2,533.3100000000001,1096,2,3,5,Risk Altında,Ashley Montoya,DE,64
14609,2,435.78999999999996,254,4,3,5,Sadık,Tiffany Turner,SG,23
14610,3,196.86,768,3,4,3,Sadık,Greg Duke,CA,60
14611,1,75.36,1925,1,1,2,Kayıp,Matthew Mendez,IN,40
14612,2,50.98,306,4,3,1,Sadık,Brandon Mendoza,AE,23
14613,3,169.41000000000003,1226,2,4,3,Risk Altında,Lindsay Bond,IN,57
14614,2,289.08000000000004,994,2,3,4,Risk Altında,Daniel Yates,FR,36
14615,5,683.47,57,5,4,5,Şampiyon,Carolyn Stein,DE,32
14616,7,1046.24,134,5,4,5,Şampiyon,Vickie Stafford,SG,71
14617,2,273.49,357,4,3,4,Sadık,Andrew Thompson,US,75
14618,3,287.52,359,4,4,4,Şampiyon,Joshua Davis,BR,27
14620,3,564.3299999999999,1561,1,4,5,Risk Altında,Jacob Roy,ES,49
14622,3,153.25,423,4,4,3,Şampiyon,Victoria Jones,AU,48
14623,2,388.47,429,4,3,4,Sadık,Kyle Scott,FR,21
14624,2,109.83,885,2,3,2,Risk Altında,Mr. Kyle Grimes,SE,27
14625,2,386.13,276,4,3,4,Sadık,Matthew Kennedy,FR,56
14626,1,199.87,729,3,1,3,Potansiyel,Steven Wilson,IN,68
14627,4,411.62,63,5,4,4,Şampiyon,Jesus Johnson,GB,22
14628,2,63.61,1010,2,3,1,Risk Altında,Daniel Woodard,CA,49
14630,5,278.77,227,4,4,4,Şampiyon,Michael Anderson,SE,26
14631,1,224.73,1014,2,1,3,Kayıp,Matthew Floyd,IN,54
14632,3,386.36,36,5,4,4,Şampiyon,Andrew Black,FR,70
14633,2,391.71000000000004,1477,1,3,4,Risk Altında,Kevin Martinez,BR,60
14634,3,845.52,1030,2,4,5,Risk Altında,Jason Johnson,BR,58
14635,3,140.67,214,5,4,2,Şampiyon,Tyler Smith,US,39
14636,2,82.65,367,4,3,2,Sadık,Erica Mcmillan,PL,28
14637,2,191.66000000000003,330,4,3,3,Sadık,David Holt,CA,39
14638,1,1497.18,1153,2,1,5,Kayıp,Bryan Ramirez,BR,69
14639,3,75.06,355,4,4,2,Şampiyon,Sheila Edwards,US,50
14640,3,463.76,311,4,4,5,Şampiyon,Karen Poole,IN,34
14641,2,69.06,527,3,3,1,Sadık,Stephanie Lester,SE,73
14642,4,572.3100000000001,490,3,4,5,Sadık,Jay Evans,IN,44
14644,1,91.23,1258,2,1,2,Kayıp,William Avila,IN,45
14646,1,54.95,1490,1,1,1,Kayıp,Steven Powell,US,53
14647,3,386.78000000000003,1331,2,4,4,Risk Altında,Megan Fisher,GB,23
14648,2,140.71,144,5,3,2,Sadık,Michael Morgan,US,45
14650,3,313.61,412,4,4,4,Şampiyon,Paige Perry,AU,44
14651,1,105.52,1903,1,1,2,Kayıp,Tanya Thompson,US,63
14652,2,187.78,898,2,3,3,Risk Altında,Javier Flores,NL,26
14653,1,432.43,1316,2,1,5,Kayıp,Robert Sanchez,US,39
14654,2,448.39,1148,2,3,5,Risk Altında,Michael Randolph,IN,75
14655,1,147.22,1717,1,1,2,Kayıp,Brian Simon,AU,54
14656,2,434.15999999999997,654,3,3,5,Sadık,Tammy Singh,CA,33
14657,2,1450.64,990,2,3,5,Risk Altında,Nancy Rodriguez,US,36
14658,1,196.22,1302,2,1,3,Kayıp,Derek Hoffman MD,FR,51
14659,3,740.76,397,4,4,5,Şampiyon,Joseph Larson,JP,56
14660,3,714.23,202,5,4,5,Şampiyon,Gary Lopez,JP,41
14661,2,94.62,827,3,3,2,Sadık,Caitlin Rosario,DE,53
14662,3,847.66,451,4,4,5,Şampiyon,Douglas Rodriguez,GB,41
14663,3,498.13,246,4,4,5,Şampiyon,Joan King,FR,63
14664,2,337.61,101,5,3,4,Sadık,Melissa Harper,AU,71
14665,4,999.53,109,5,4,5,Şampiyon,Brian Hopkins,GB,64
14667,1,14.56,734,3,1,1,Potansiyel,Caitlyn Thompson,FR,55
14668,3,282.56,131,5,4,4,Şampiyon,Suzanne Howard,MX,47
14669,1,291.33,936,2,1,4,Kayıp,Roger Lee,BR,23
14672,3,1316.47,262,4,4,5,Şampiyon,Jonathan Clements,US,25
14673,2,76.09,517,3,3,2,Sadık,Johnny White,US,66
14675,3,354.52,309,4,4,4,Şampiyon,Chelsea Richards,GB,68
14676,1,48.4,1736,1,1,1,Kayıp,Sophia Hodge,BR,67
14679,3,316.36,568,3,4,4,Sadık,Kimberly Burgess,SE,38
14680,1,165.42,71,5,1,3,Yeni,Alicia Taylor,MX,20
14681,3,390.87,191,5,4,4,Şampiyon,Kenneth Garrison,FR,33
14683,1,39.14,407,4,1,1,Yeni,Jennifer Jones,ZA,38
14684,1,138.51,1403,1,1,2,Kayıp,Alicia Brewer,IN,45
14685,1,36.7,1691,1,1,1,Kayıp,Sheryl Stone,IN,57
14686,1,15.24,172,5,1,1,Yeni,Elizabeth Collins,AE,47
14687,4,412.81,52,5,4,4,Şampiyon,David Chen,US,39
14688,3,114.31,194,5,4,2,Şampiyon,Erik Rojas,IN,69
14689,5,633.58,578,3,4,5,Sadık,Ian Thomas,ES,53
14690,2,281.7,1661,1,3,4,Risk Altında,Lisa Fitzgerald,GB,19
14691,1,27.27,424,4,1,1,Yeni,Christina Terry,SG,23
14692,2,205.93,249,4,3,3,Sadık,Jamie Zimmerman,ES,52
14693,3,235.63,1144,2,4,3,Risk Altında,Angelica Mccarthy,CA,57
